pais_ingles,grupo,id_pergunta,pergunta,resposta,porcentagem
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,3
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,44
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,19
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,19
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,54
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,12
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,31
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,35
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,31
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),8
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,35
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,12
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,4
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,8
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,5
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,9
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,50
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,5
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,5
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),5
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,36
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,15
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,21
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,26
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,21
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,29
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,21
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,41
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),21
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,32
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,18
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,15
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,12
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,:
Malta,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,:
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,9
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,51
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,7
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,14
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,10
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,12
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),9
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,9
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,7
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,4
Netherlands,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,30
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,3
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,16
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,52
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,19
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,31
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,26
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,23
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),10
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,28
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,14
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,4
Poland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,15
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,2
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,9
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,41
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,11
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,6
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,8
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,8
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),6
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,16
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,8
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,3
Portugal,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,45
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,5
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,10
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,42
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,12
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,25
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,13
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,16
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),7
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,15
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,12
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,2
Romania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,27
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,1
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,2
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,59
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,7
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,24
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,19
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,20
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),11
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,28
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,13
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,11
Sweden,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,16
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,9
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,4
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,48
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,4
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,22
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,9
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,17
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),4
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,13
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,13
Slovenia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,26
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,5
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,5
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,70
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,7
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,17
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,22
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,11
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),6
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,20
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,7
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,5
Slovakia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,13
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,2
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,2
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,56
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,12
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,21
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,24
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,18
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),16
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,25
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,16
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,8
United Kingdom,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,17
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,3
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,6
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,52
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,10
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,18
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,14
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,15
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),7
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,16
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,10
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,5
Average,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,25
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,25
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",15
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Did not seem to want to help me,24
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,7
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Does not apply to me,25
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,76
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,24
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",8
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Did not seem to want to help me,5
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Refused to help me,3
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,24
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Was informative and helpful,51
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,15
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,"C) Wanted to help, but I did not consent to the treatment proposed",8
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,3
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Refused to help me,7
Austria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Does not apply to me,10
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,34
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Wanted to help but could not offer everything I needed,5
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",8
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Did not seem to want to help me,19
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,11
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Does not apply to me,32
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,58
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,30
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",14
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Did not seem to want to help me,15
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Refused to help me,9
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,14
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Was informative and helpful,37
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,18
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,"C) Wanted to help, but I did not consent to the treatment proposed",5
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,8
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Refused to help me,3
Belgium,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Does not apply to me,22
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Does not apply to me,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Was informative and helpful,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,"C) Wanted to help, but I did not consent to the treatment proposed",:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Refused to help me,:
Bulgaria,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Does not apply to me,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Did not seem to want to help me,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Did not seem to want to help me,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,:
Cyprus,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Refused to help me,:
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,14
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Wanted to help but could not offer everything I needed,2
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",16
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Did not seem to want to help me,7
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,7
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Does not apply to me,43
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,50
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,29
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",23
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Did not seem to want to help me,11
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Refused to help me,5
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,16
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Was informative and helpful,59
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,18
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,"C) Wanted to help, but I did not consent to the treatment proposed",9
Czech Republic,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,11
